 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,19771201,1977,December 1977,$2.00,https://ipb-ma.playboy.com/issue/19771201,Soft pastels with disco flair,"Disco era, women's liberation movement, Watergate aftermath",an image of a magazine cover with a woman dressed as santa claus,santa suit,blonde straight,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19780101,1978,January 1978,$2.00,https://ipb-ma.playboy.com/issue/19780101,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover of a woman in a black dress and a man in a white shirt,swimsuit,blonde curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19780201,1978,February 1978,$2.00,https://ipb-ma.playboy.com/issue/19780201,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",there is a poster with a picture of a man in a bikini on the cover of a playing card,bikini,gray long and curly,standing,smile,sad,"1970s, seventies, retro, classic era"
,19780301,1978,March 1978,$2.00,https://ipb-ma.playboy.com/issue/19780301,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover of a woman sitting in the back of a car,yellow dress,blonde ponytail,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19780401,1978,April 1978,$2.00,https://ipb-ma.playboy.com/issue/19780401,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover of two women in pink dresses and high heels,pink swimsuit,brown long,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19780501,1978,May 1978,$2.00,https://ipb-ma.playboy.com/issue/19780501,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover of a woman in a black lingersuit,bikini,brown long and curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19780601,1978,June 1978,$2.00,https://ipb-ma.playboy.com/issue/19780601,Earthy greens and browns,"Disco era, women's liberation movement, Watergate aftermath",the cover of playboy magazine with a blonde woman brushing her hair,black dress,blonde long,sitting,smile,happy,"1970s, seventies, retro, classic era"
,19780701,1978,July 1978,$2.00,https://ipb-ma.playboy.com/issue/19780701,Earthy greens and browns,"Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover of a woman in a trench coat holding a magnifying magnifying magnifying,dress,brown long and curly,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19780801,1978,August 1978,$2.00,https://ipb-ma.playboy.com/issue/19780801,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",there is a magazine cover with a woman in lingerie and high heels,lingerie,blonde short,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19780901,1978,September 1978,$2.00,https://ipb-ma.playboy.com/issue/19780901,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",there is a magazine with a picture of a woman on the cover,white dress,blonde long,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19781001,1978,October 1978,$2.00,https://ipb-ma.playboy.com/issue/19781001,Soft pastels with disco flair,"Disco era, women's liberation movement, Watergate aftermath",there is a woman with bunny ears on the cover of playboy magazine,bunny ears,blonde bunny ears,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19781101,1978,November 1978,$2.00,https://ipb-ma.playboy.com/issue/19781101,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",there is a cover of playboy magazine with a woman in boots and a cowboy hat,boots,blonde ponytail,sitting,smile,happy,"1970s, seventies, retro, classic era"
,19781201,1978,December 1978,$2.00,https://ipb-ma.playboy.com/issue/19781201,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",there is a woman sitting on a magazine cover with her legs crossed,white dress,blonde curly,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19790101,1979,January 1979,$2.00,https://ipb-ma.playboy.com/issue/19790101,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",playboy magazine cover featuring a rabbit wearing a bow tie,white shirt,black ponytail,standing,smile,happy,"1970s, seventies, retro, classic era"
,19790201,1979,February 1979,$2.00,https://ipb-ma.playboy.com/issue/19790201,Earthy greens and browns,"Disco era, women's liberation movement, Watergate aftermath",an image of a woman in a pink bathing suit on a magazine cover,bathing suit,brown curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790301,1979,March 1979,$2.00,https://ipb-ma.playboy.com/issue/19790301,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",the cover of playboy magazine features a woman in a white dress and high heels,lingerie,blonde long and curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790401,1979,April 1979,$2.00,https://ipb-ma.playboy.com/issue/19790401,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",this is a picture of a playboy magazine cover with a woman in a white dress,underwear,blonde long and curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790501,1979,May 1979,$2.00,https://ipb-ma.playboy.com/issue/19790501,Earthy greens and browns,"Disco era, women's liberation movement, Watergate aftermath",the cover of playboy magazine features a blonde woman with red lips,red lipstick,blonde pigtails,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790601,1979,June 1979,$2.00,https://ipb-ma.playboy.com/issue/19790601,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",the cover of playboy magazine features a woman in a white dress,bikini,blonde long and blonde,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790701,1979,July 1979,$2.00,https://ipb-ma.playboy.com/issue/19790701,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",there is a poster of a woman holding a gun on the cover of a magazine,hat,brown long and straight,standing,serious,sad,"1970s, seventies, retro, classic era"
,19790801,1979,August 1979,$2.00,https://ipb-ma.playboy.com/issue/19790801,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",there is a woman in a silver jacket and red panties on the cover of playboy magazine,shorts,brown curly,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19790901,1979,September 1979,$2.00,https://ipb-ma.playboy.com/issue/19790901,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",the front cover of a newspaper with a pair of black boots next to it,black shirt,black long and curly,standing,smile,happy,"1970s, seventies, retro, classic era"
,19791001,1979,October 1979,$2.00,https://ipb-ma.playboy.com/issue/19791001,Warm earth tones with brown and gold,"Disco era, women's liberation movement, Watergate aftermath",there is a man and a woman on the cover of playboy magazine,swimsuit,blonde curly,standing,smile,happy,"1970s, seventies, retro, classic era"
,19791101,1979,November 1979,$2.00,https://ipb-ma.playboy.com/issue/19791101,"Sunset colors - orange, pink, purple","Disco era, women's liberation movement, Watergate aftermath",there is a poster of a woman sitting in a chair on the cover of a magazine,slippers,blonde long and curly,sitting,smiling,happy,"1970s, seventies, retro, classic era"
,19791201,1979,December 1979,$2.00,https://ipb-ma.playboy.com/issue/19791201,Natural wood tones with orange accents,"Disco era, women's liberation movement, Watergate aftermath",there is a woman in a red swimsuit on the cover of a playboy magazine,swimsuit,black ponytail,standing,smiling,happy,"1970s, seventies, retro, classic era"
,19800101,1980,January 1980,$2.50,https://ipb-ma.playboy.com/issue/19800101,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",there is a poster of a man and two women in underwear,underwear,gray long,standing,smile,happy,"1980s, eighties, retro glamour"
,19800201,1980,February 1980,$2.50,https://ipb-ma.playboy.com/issue/19800201,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",there is a poster of a woman with white hair and blue eyes,pink wig,pink short,standing,smile,happy,"1980s, eighties, retro glamour"
,19800301,1980,March 1980,$2.50,https://ipb-ma.playboy.com/issue/19800301,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a woman in a bikini on the cover of playboy magazine,bikini,brown long,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19800401,1980,April 1980,$2.50,https://ipb-ma.playboy.com/issue/19800401,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",an image of a magazine cover with a woman in a pink outfit,leggings,blonde long and curly,standing,smiling,happy,"1980s, eighties, retro glamour"
,19800501,1980,May 1980,$2.50,https://ipb-ma.playboy.com/issue/19800501,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a magazine cover with a sexy woman sitting on top of a desk,lingerie,blonde long and curly,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19800601,1980,June 1980,$2.50,https://ipb-ma.playboy.com/issue/19800601,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",this is a picture of a playboy magazine cover with a woman in a white dress,white dress,blonde long and blonde,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19800701,1980,July 1980,$2.50,https://ipb-ma.playboy.com/issue/19800701,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",there is a woman in a red bathing suit on a surfboard,red swimsuit,brown curly,handstand,she is smiling,happy,"1980s, eighties, retro glamour"
,19800801,1980,August 1980,$2.50,https://ipb-ma.playboy.com/issue/19800801,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",the cover of a magazine with a woman ' s face on it,hoodie,brown long and straight,standing,smile,happy,"1980s, eighties, retro glamour"
,19800901,1980,September 1980,$2.50,https://ipb-ma.playboy.com/issue/19800901,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",this is a picture of a playboy magazine cover with a naked woman,underwear,blonde long and blonde,standing,smile,happy,"1980s, eighties, retro glamour"
,19801001,1980,October 1980,$2.50,https://ipb-ma.playboy.com/issue/19801001,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",there is a picture of a woman in a cowboy outfit on the cover of a magazine,red boots,blonde curly,sitting,smile,happy,"1980s, eighties, retro glamour"
,19801101,1980,November 1980,$2.50,https://ipb-ma.playboy.com/issue/19801101,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman holding a gun,uniform,brown long and curly,standing,smile,happy,"1980s, eighties, retro glamour"
,19801201,1980,December 1980,$2.50,https://ipb-ma.playboy.com/issue/19801201,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a poster with a bow tie on the cover of a magazine,no person,blonde ponytail,standing,smile,happy,"1980s, eighties, retro glamour"
,19810101,1981,January 1981,$2.50,https://ipb-ma.playboy.com/issue/19810101,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",there is a woman that is on the cover of a magazine,dress,blonde long and curly,standing,smiling,happy,"1980s, eighties, retro glamour"
